Dates,temperature,humidity,precipitation,wind_speed,solar_radiation,max_temp,min_temp,dew_point,pressure,clouds,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Season_Summer,Season_Winter,Usage
2019-03-19,0.10834309794684396,-1.6745926222558796,-0.36012254146755907,-0.9391551868903115,0.8512886369355017,0.6789020693147795,-0.7040412446651021,-1.5869549889293597,0.23036495395493703,-1.0390246395843143,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,296.2
2019-03-20,-0.022365593911254214,-0.9644590988456492,-0.36012254146755907,-0.45087609624060576,0.8620133920119982,0.14464989289214544,-0.37282540554208876,-0.7155300100759048,0.05662331851413153,-1.224417206985293,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,292.6
2019-03-21,-0.05971093444213931,-0.9137352757449184,-0.36012254146755907,-1.061224959552738,0.8834629021649913,0.3227339516996901,-0.37282540554208876,-0.7675553819477529,0.40410658939574257,-0.7794750452229443,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,295.5
2019-03-22,0.20170644927405704,-1.370249683651495,-0.36012254146755907,-0.2067365509157526,0.8941876572414879,0.5008180105072347,-0.37282540554208876,-1.2227773858264233,0.7515898602773535,-1.4098097743862714,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,334.9
2019-03-23,0.29506980060127014,-1.573144976054418,-0.36012254146755907,-0.6950156415654586,0.9049124123179844,0.6789020693147795,-0.5384333251035954,-1.3008154436341952,0.7515898602773535,-0.7053180182625529,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,339.2
2019-03-24,0.4817965032556963,-1.370249683651495,-0.36012254146755907,-1.061224959552738,0.9049124123179844,0.8569861281223241,-0.04160956641907539,-0.9366378405312591,0.40410658939574257,-1.2985742339456843,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,336.5
2019-03-25,0.5938325248483523,-1.5224211529536873,-0.36012254146755907,-0.3288063235781792,0.03620725112176554,0.6789020693147795,-0.04160956641907539,-1.0146758983390312,0.40410658939574257,-0.14914031605961728,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,334.7
2019-03-26,0.46312383299025406,-1.4209735067522258,-0.36012254146755907,-0.6950156415654586,0.937086677547474,0.6789020693147795,-0.04160956641907539,-1.001669555371069,0.5778482248365481,-0.11206180257942157,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,336.7
2019-03-27,0.6685232059101225,-1.6745926222558796,-0.36012254146755907,-0.6950156415654586,0.7011420658645503,1.2131542457374134,-0.20721748598058207,-1.2617964147303093,0.7515898602773535,0.36995887266312266,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,333.5
2019-03-28,0.8925952490954344,-1.6238687991551488,-0.36012254146755907,-1.4274342775400175,0.9692609427769635,1.5693223633525029,0.28960627270393796,-1.0667012702108791,0.40410658939574257,-0.2232973430200087,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,318.3
2019-03-29,1.0046312706880902,-1.6238687991551488,-0.36012254146755907,-0.9391551868903115,0.9907104529299566,1.5693223633525029,0.28960627270393796,-1.0406885842749551,0.23036495395493703,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,351.5
2019-03-30,1.116667292280745,-1.573144976054418,-0.36012254146755907,0.037402994409100006,1.001435208006453,1.5693223633525029,0.6208221118269514,-1.001669555371069,0.05662331851413153,-1.446888287866467,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,355.6
2019-03-31,1.0046312706880902,-1.5224211529536873,-0.36012254146755907,-0.2067365509157526,1.0228847181594463,1.3912383045449581,0.28960627270393796,-0.9236314975632969,0.05662331851413153,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,357.6
2019-04-02,1.0419766112189748,-1.3195258605507643,-0.36012254146755907,-1.5495040502024438,1.0443342283124393,1.5693223633525029,0.3558494405285404,-0.871606125691449,0.05662331851413153,-1.07610315306451,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,364.6
2019-04-03,1.0979946220153034,-1.6238687991551488,-0.36012254146755907,-1.305364504877591,1.0550589833889357,1.5693223633525029,0.28960627270393796,-0.988663212403107,0.05662331851413153,-0.7053180182625529,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,366.5
2019-04-04,1.3780846759969427,-1.5224211529536873,-0.36012254146755907,-0.45087609624060576,0.3150508831106753,1.7474064221600474,0.45521419226544463,-0.7025236671079428,0.05662331851413153,-0.8536320721833358,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,366.4
2019-04-05,1.1353399625461877,-1.4209735067522258,-0.36012254146755907,0.5256820850588058,1.076508493541929,1.3912383045449581,0.786430031388458,-0.6114792663322087,0.23036495395493703,-1.224417206985293,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,350.5
2019-04-06,0.9486132598917617,-1.3195258605507643,-0.36012254146755907,0.15947276707152658,1.0872332486184253,1.2131542457374134,0.28960627270393796,-0.5984729233642466,0.23036495395493703,-0.5199254508615744,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,326.2
2019-04-07,1.0793219517498605,-1.0659067450471107,-0.36012254146755907,0.5256820850588058,1.0872332486184253,1.5693223633525029,0.6208221118269514,-0.2342953202613104,-0.29085995236747947,-0.5940824778219658,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,319.2
2019-04-08,1.0606492814844177,-1.2688020374500335,-0.36012254146755907,0.037402994409100006,1.1086827587714183,1.3912383045449581,0.45521419226544463,-0.5984729233642466,-0.29085995236747947,-1.1502601800249015,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,314.6
2019-04-09,0.9859586004226475,-1.2180782143493027,-0.36012254146755907,0.037402994409100006,1.119407513847915,1.3912383045449581,0.6208221118269514,-0.5074285225885126,-0.11711831692667399,-0.5570039643417701,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,314.6
2019-04-10,1.0046312706880902,-0.9644590988456492,-0.36012254146755907,-0.5729458689030323,1.1301322689244115,1.3912383045449581,0.45521419226544463,-0.22128897729334843,0.05662331851413153,-0.8907105856635315,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,322.6
2019-04-11,1.1913579733425166,-1.3195258605507643,-0.36012254146755907,-0.9391551868903115,1.0443342283124393,1.5693223633525029,0.786430031388458,-0.4684094936846265,0.05662331851413153,-0.6682395047823573,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,322.6
2019-04-12,1.415430016527827,-1.4209735067522258,-0.36012254146755907,0.037402994409100006,1.0550589833889357,1.7474064221600474,0.786430031388458,-0.5724602374283226,-0.11711831692667399,-0.6311609913021615,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,319.7
2019-04-13,1.2660486544042866,-1.4716973298529565,-0.36012254146755907,-0.3288063235781792,1.0657837384654323,1.5693223633525029,0.786430031388458,-0.5594538944603606,-0.11711831692667399,-0.37161139694079154,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,340.6
2019-04-14,1.3594120057314998,-1.5224211529536873,-0.36012254146755907,-0.5729458689030323,0.6260687803290746,1.5693223633525029,0.786430031388458,-0.6244856093001707,-0.11711831692667399,0.40703738614331836,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,334.7
2019-04-15,1.116667292280745,-1.4716973298529565,-0.36012254146755907,0.6477518577212323,-1.2078643377518319,0.8569861281223241,0.9520379509499647,-0.5854665803962846,-0.11711831692667399,0.29580184570273127,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,330.8
2019-04-16,0.14568843847772972,-0.6601161602412647,-0.07100440716971254,0.15947276707152658,1.0121599630829496,0.14464989289214544,0.12399835314243128,-0.35135240697296855,-0.11711831692667399,0.4811944131037098,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,340.2
2019-04-17,0.07099775741595886,-0.5586685140398033,-0.36012254146755907,1.013961175708512,1.0228847181594463,0.14464989289214544,-0.04160956641907539,-0.35135240697296855,0.23036495395493703,-0.2603758565002044,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,331.8
2019-04-18,0.4817965032556963,-0.9644590988456492,-0.36012254146755907,0.037402994409100006,1.2159303095363836,0.5008180105072347,0.28960627270393796,-0.5464475514923988,0.40410658939574257,-0.5199254508615744,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,328.2
2019-04-19,0.6311778653792374,-1.5224211529536873,-0.36012254146755907,-0.45087609624060576,1.2266550646128802,0.6789020693147795,0.12399835314243128,-0.988663212403107,0.05662331851413153,-1.2985742339456843,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,319.5
2019-04-20,0.7805592275027784,-1.573144976054418,-0.36012254146755907,-0.9391551868903115,1.2266550646128802,1.0350701869298689,0.12399835314243128,-1.0406885842749551,-0.29085995236747947,-1.446888287866467,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,356.3
2019-04-21,0.9859586004226475,-1.370249683651495,-0.36012254146755907,-0.8170854142278852,1.2373798196893768,1.2131542457374134,0.6208221118269514,-0.7155300100759048,-0.464601587808285,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,354.7
2019-04-22,1.0793219517498605,-1.6238687991551488,-0.36012254146755907,-0.5729458689030323,1.2481045747658732,1.3912383045449581,0.28960627270393796,-0.9106251545953349,-0.29085995236747947,-1.446888287866467,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,347.2
2019-04-23,1.3220666652006139,-1.5224211529536873,-0.36012254146755907,-0.45087609624060576,1.2588293298423698,1.7474064221600474,0.6870652796515537,-0.7025236671079428,-0.29085995236747947,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,344.5
2019-04-24,1.3407393354660568,-1.4716973298529565,-0.36012254146755907,0.037402994409100006,1.2588293298423698,1.5693223633525029,0.9520379509499647,-0.5334412085244365,0.05662331851413153,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,362.0
2019-04-25,1.2660486544042866,-1.4716973298529565,-0.36012254146755907,-0.3288063235781792,1.2695540849188662,1.5693223633525029,0.786430031388458,-0.5854665803962846,0.05662331851413153,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,361.6
2019-04-26,1.5648113786513689,-1.2180782143493027,-0.36012254146755907,-0.45087609624060576,1.2802788399953628,1.9254904809675921,0.9520379509499647,-0.2082826343253862,-0.29085995236747947,-1.3727312609060758,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,346.4
2019-04-27,1.6581747299785818,-1.7253164453566103,-0.36012254146755907,0.28154253973395316,1.2910035950718595,1.9254904809675921,1.2501322061606768,-0.884612468659411,-0.29085995236747947,-1.446888287866467,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,326.4
2019-04-28,1.6021567191822532,-2.0296593839609947,-0.36012254146755907,0.15947276707152658,1.2910035950718595,1.9254904809675921,0.9520379509499647,-1.4308788733138154,-0.464601587808285,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,329.8
2019-04-29,1.5087933678550403,-1.573144976054418,-0.36012254146755907,0.28154253973395316,1.3017283501483559,1.9254904809675921,0.6208221118269514,-0.7935680678836767,-0.6383432232490905,-1.446888287866467,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,325.4
2019-04-30,1.2473759841388439,-1.1166305681478415,-0.36012254146755907,0.40361231239637974,1.3017283501483559,1.7474064221600474,0.786430031388458,-0.28632069213315847,-0.812084858689896,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,324.4
2019-05-02,1.1726853030770736,-1.1166305681478415,-0.36012254146755907,0.28154253973395316,1.3231778603013489,1.5693223633525029,0.9520379509499647,-0.22128897729334843,-0.812084858689896,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,320.9
2019-05-03,1.0419766112189748,-0.8630114526441877,-0.36012254146755907,1.013961175708512,1.3124531052248525,1.2843878692604311,0.786430031388458,-0.00018114683799430148,-0.812084858689896,-1.1131816665447059,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,317.6
2019-05-04,0.9672859301572045,-0.7108399833419955,-0.36012254146755907,1.6243100390206444,1.3339026153778455,1.2131542457374134,0.9520379509499647,0.1558949687775502,-0.11711831692667399,-0.6682395047823573,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,306.7
2019-05-05,1.0979946220153034,-0.609392337140534,-0.36012254146755907,-0.08466677825332657,1.3339026153778455,1.3912383045449581,1.018281118774567,0.2989647414251321,0.05662331851413153,-0.8536320721833358,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,317.2
2019-05-06,1.210030643607958,-1.0659067450471107,-0.36012254146755907,-0.08466677825332657,1.344627370454342,1.3912383045449581,0.6208221118269514,-0.24730166322927236,-0.11711831692667399,-1.1873386935050971,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,320.5
2019-05-07,1.3033939949351712,-1.2688020374500335,-0.36012254146755907,0.5256820850588058,1.344627370454342,1.5693223633525029,0.786430031388458,-0.4033777788448164,-0.29085995236747947,-0.964867612623923,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,312.7
2019-05-08,1.0233039409535318,-1.1166305681478415,-0.36012254146755907,0.15947276707152658,1.3553521255308385,1.1063038104528864,0.786430031388458,-0.2603080061972343,-0.11711831692667399,-1.2614957204654886,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,306.6
2019-05-09,0.8739225788299915,-0.6601161602412647,-0.36012254146755907,1.5022402663582177,-0.3713334417851025,0.8569861281223241,0.786430031388458,0.07785691096977795,-0.11711831692667399,0.1474877917819484,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,289.4
2019-05-10,0.8739225788299915,-0.7108399833419955,-0.36012254146755907,1.013961175708512,1.3553521255308385,1.0350701869298689,0.786430031388458,-0.00018114683799430148,-0.29085995236747947,-0.2974543699804001,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,279.2
2019-05-11,1.0419766112189748,-0.5079446909390726,-0.36012254146755907,1.136030948370938,1.3660768806073351,1.2131542457374134,0.786430031388458,0.324977427361056,-0.11711831692667399,-0.445768423901183,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,257.9
2019-05-12,1.1913579733425166,-0.4572208678383418,-0.36012254146755907,0.40361231239637974,1.3660768806073351,1.3912383045449581,0.9520379509499647,0.45504085704067615,-0.29085995236747947,-1.4098097743862714,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,342.2
2019-05-13,1.2473759841388439,-0.7108399833419955,-0.36012254146755907,1.5022402663582177,1.3660768806073351,1.5693223633525029,0.9520379509499647,0.18190765471347414,-0.464601587808285,-0.5940824778219658,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,355.4
2019-05-14,1.1726853030770736,-0.9137352757449184,-0.36012254146755907,0.7698216303836589,1.344627370454342,1.3912383045449581,0.6208221118269514,-0.013187489805956036,-0.464601587808285,-0.6682395047823573,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,354.3
2019-05-15,1.0046312706880902,-0.40649704473761106,-0.36012254146755907,0.5256820850588058,1.3660768806073351,1.0350701869298689,0.786430031388458,0.36399645626494215,-0.29085995236747947,-0.33453288346059584,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,346.8
2019-05-16,1.0233039409535318,-0.4572208678383418,-0.36012254146755907,1.5022402663582177,1.3553521255308385,1.2131542457374134,0.786430031388458,0.3509901132969804,-0.11711831692667399,-0.33453288346059584,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,338.8
2019-05-17,1.116667292280745,-0.40649704473761106,-0.36012254146755907,1.3801704936957913,1.344627370454342,1.0350701869298689,0.9520379509499647,0.45504085704067615,-0.11711831692667399,-0.40868991042098723,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,334.6
2019-05-18,1.210030643607958,-0.6601161602412647,-0.36012254146755907,0.7698216303836589,1.3553521255308385,1.2131542457374134,0.9520379509499647,0.28595839845717036,-0.11711831692667399,-0.2974543699804001,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,314.9
2019-05-19,1.3033939949351712,-0.6601161602412647,-0.36012254146755907,-0.08466677825332657,1.3553521255308385,1.3912383045449581,1.1176458705114714,0.3509901132969804,-0.11711831692667399,-0.5199254508615744,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,381.2
2019-05-20,1.4714480273241557,-0.9137352757449184,-0.36012254146755907,0.28154253973395316,1.3231778603013489,1.5693223633525029,1.1176458705114714,0.09086325393774015,-0.11711831692667399,-0.5199254508615744,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,359.9
2019-05-21,1.6021567191822532,-1.01518292194638,-0.36012254146755907,1.2581007210333646,1.0872332486184253,1.5693223633525029,1.1176458705114714,0.07785691096977795,-0.29085995236747947,-0.7794750452229443,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,379.2
2019-05-22,1.4901206975895973,-0.9137352757449184,-0.36012254146755907,1.2581007210333646,1.3768016356838315,1.5693223633525029,1.1176458705114714,0.20792034064939807,-0.464601587808285,-0.8907105856635315,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,387.3
2019-05-23,1.527466038120483,-0.8630114526441877,-0.36012254146755907,1.2581007210333646,1.3982511458368247,1.5693223633525029,1.283253790072978,0.28595839845717036,-0.6383432232490905,-0.5199254508615744,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,392.9
2019-05-24,1.43410268679327,-0.9644590988456492,-0.36012254146755907,1.136030948370938,1.4089759009133211,1.5693223633525029,0.9520379509499647,0.06485056800181575,-0.464601587808285,-0.7053180182625529,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,389.6
2019-05-25,1.4527753570587127,-0.812287629543457,-0.36012254146755907,0.037402994409100006,1.4089759009133211,1.5693223633525029,1.1176458705114714,0.2989647414251321,-0.464601587808285,-0.445768423901183,-0.40692065023099483,2.5152595516655727,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,375.4
2019-05-26,1.6021567191822532,-0.812287629543457,-0.36012254146755907,0.5256820850588058,1.4089759009133211,1.5693223633525029,1.283253790072978,0.3900091422008661,-0.812084858689896,-0.0008262621388344324,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,282.4
2019-05-27,1.527466038120483,-1.01518292194638,-0.36012254146755907,0.15947276707152658,1.4089759009133211,1.7474064221600474,1.1176458705114714,0.06485056800181575,-0.6383432232490905,-0.33453288346059584,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,291.0
2019-05-28,1.639502059713139,-0.9644590988456492,-0.36012254146755907,0.5256820850588058,1.4089759009133211,1.9254904809675921,1.283253790072978,0.11687593987366408,-0.812084858689896,-0.7053180182625529,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,1.741754249361413,-0.5655554271479238,263.0
2019-05-29,1.6955200705094664,-1.01518292194638,-0.36012254146755907,0.5256820850588058,1.4089759009133211,1.9254904809675921,1.1176458705114714,0.10386959690570188,-0.9858264941307016,-0.8165535587031401,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,1.741754249361413,-0.5655554271479238,238.2
2019-05-30,1.5834840489168103,-0.9644590988456492,-0.36012254146755907,0.8918914030460855,1.4197006559898178,1.9254904809675921,1.283253790072978,0.14288862580958803,-0.9858264941307016,-1.446888287866467,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,2.42978314955186,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,207.5
2019-05-31,1.3594120057314998,-0.5079446909390726,-0.36012254146755907,0.6477518577212323,1.4197006559898178,1.7474064221600474,1.1176458705114714,0.5590916007843724,-0.9858264941307016,-0.9277890991437272,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,1.741754249361413,-0.5655554271479238,192.3
2019-06-02,1.527466038120483,-0.35577322163688035,-0.36012254146755907,1.136030948370938,1.4197006559898178,2.1035745397751366,1.283253790072978,0.7281740593678786,-0.9858264941307016,-0.8907105856635315,-0.40692065023099483,-0.3975732839729453,2.42978314955186,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,-0.5741338081228362,-0.5655554271479238,201.7
2019-06-03,1.4527753570587127,-0.35577322163688035,-0.36012254146755907,1.6243100390206444,1.4197006559898178,1.9254904809675921,1.283253790072978,0.6761486874960307,-0.9858264941307016,-0.11206180257942157,2.4574815739440474,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,-0.40692065023099483,-0.5741338081228362,-0.5655554271479238,351.2
2019-06-04,1.4714480273241557,-0.4572208678383418,-0.36012254146755907,1.3801704936957913,1.4197006559898178,1.7474064221600474,1.1176458705114714,0.5720979437523345,-0.812084858689896,-1.4098097743862714,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,2.4028285219008816,-0.40692065023099483,-0.5741338081228362,-0.5655554271479238,347.8
2019-06-05,1.5087933678550403,-0.5586685140398033,-0.36012254146755907,1.5022402663582177,1.4197006559898178,1.7474064221600474,1.1176458705114714,0.5200725718804862,-0.812084858689896,-0.6311609913021615,-0.40692065023099483,-0.3975732839729453,-0.41155936083614564,-0.41155936083614564,-0.4161761818978651,2.4574815739440474,-0.5741338081228362,-0.5655554271479238,337.8
